# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 2 s each
# Measurement: 10 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala
# Parameters: (megamorphicWarmupLevel = 0)

# Run progress: 0.00% complete, ETA 00:16:00
# Fork: 1 of 2
# Warmup Iteration   1: 29.391 ops/s
# Warmup Iteration   2: 36.370 ops/s
# Warmup Iteration   3: 37.759 ops/s
# Warmup Iteration   4: 39.422 ops/s
# Warmup Iteration   5: 40.420 ops/s
# Warmup Iteration   6: 39.822 ops/s
# Warmup Iteration   7: 39.968 ops/s
# Warmup Iteration   8: 39.276 ops/s
# Warmup Iteration   9: 40.442 ops/s
# Warmup Iteration  10: 39.697 ops/s
# Warmup Iteration  11: 39.811 ops/s
# Warmup Iteration  12: 40.090 ops/s
# Warmup Iteration  13: 39.664 ops/s
# Warmup Iteration  14: 40.104 ops/s
# Warmup Iteration  15: 39.619 ops/s
# Warmup Iteration  16: 40.039 ops/s
# Warmup Iteration  17: 39.817 ops/s
# Warmup Iteration  18: 40.103 ops/s
# Warmup Iteration  19: 40.186 ops/s
# Warmup Iteration  20: 39.860 ops/s
# Warmup Iteration  19: 60.078 ops/s
# Warmup Iteration  20: 61.023 ops/s
Iteration   1: 60.910 ops/s
Iteration   2: 59.836 ops/s
Iteration   3: 61.080 ops/s
Iteration   4: 60.067 ops/s
Iteration   5: 60.445 ops/s
Iteration   6: 61.330 ops/s
Iteration   7: 60.856 ops/s
Iteration   8: 61.185 ops/s
Iteration   9: 60.484 ops/s
Iteration  10: 60.523 ops/s


Result "com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded":
  60.089 ±(99.9%) 0.623 ops/s [Average]
  (min, avg, max) = (59.111, 60.089, 61.330), stdev = 0.718
  CI (99.9%): [59.466, 60.712] (assumes normal distribution)


# Run complete. Total time: 00:17:13

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                                               (megamorphicWarmupLevel)   Mode  Cnt   Score   Error  Units
FunctionalInterfaceTest.parallel_lazy_scala                                    0  thrpt   20  39.087 ± 0.757  ops/s
FunctionalInterfaceTest.parallel_lazy_scala                                    1  thrpt   20  37.752 ± 0.283  ops/s
FunctionalInterfaceTest.parallel_lazy_scala                                    2  thrpt   20  37.447 ± 0.369  ops/s
FunctionalInterfaceTest.parallel_lazy_scala                                    3  thrpt   20  37.705 ± 0.404  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         0  thrpt   20  60.935 ± 0.671  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         1  thrpt   20  59.630 ± 0.893  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         2  thrpt   20  59.956 ± 0.763  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         3  thrpt   20  60.089 ± 0.623  ops/s

Benchmark result is saved to gs-collections/exp-RETU-STATIC-out/microbenchmarks-original_FunctionalInterfaceTest_parallel_lazy_scala_retu_trial2.csv
