# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 2 s each
# Measurement: 10 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala
# Parameters: (megamorphicWarmupLevel = 0)

# Run progress: 0.00% complete, ETA 00:16:00
# Fork: 1 of 2
# Warmup Iteration   1: 24.710 ops/s
# Warmup Iteration   2: 34.922 ops/s
# Warmup Iteration   3: 36.718 ops/s
# Warmup Iteration   4: 38.561 ops/s
# Warmup Iteration   5: 37.741 ops/s
# Warmup Iteration   6: 38.654 ops/s
# Warmup Iteration   7: 38.822 ops/s
# Warmup Iteration   8: 38.639 ops/s
# Warmup Iteration   9: 38.266 ops/s
# Warmup Iteration  10: 38.450 ops/s
# Warmup Iteration  11: 38.206 ops/s
# Warmup Iteration  12: 38.219 ops/s
# Warmup Iteration  13: 38.961 ops/s
# Warmup Iteration  14: 38.285 ops/s
# Warmup Iteration  15: 38.303 ops/s
# Warmup Iteration  16: 38.342 ops/s
# Warmup Iteration  17: 38.484 ops/s
# Warmup Iteration  18: 38.239 ops/s
# Warmup Iteration  19: 38.687 ops/s
# Warmup Iteration  20: 38.124 ops/s
# Warmup Iteration  19: 59.622 ops/s
# Warmup Iteration  20: 58.652 ops/s
Iteration   1: 59.338 ops/s
Iteration   2: 59.524 ops/s
Iteration   3: 58.953 ops/s
Iteration   4: 58.945 ops/s
Iteration   5: 58.566 ops/s
Iteration   6: 59.278 ops/s
Iteration   7: 58.761 ops/s
Iteration   8: 59.559 ops/s
Iteration   9: 59.772 ops/s
Iteration  10: 59.039 ops/s


Result "com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded":
  59.160 ±(99.9%) 0.329 ops/s [Average]
  (min, avg, max) = (58.284, 59.160, 59.772), stdev = 0.379
  CI (99.9%): [58.831, 59.489] (assumes normal distribution)


# Run complete. Total time: 00:17:12

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                                               (megamorphicWarmupLevel)   Mode  Cnt   Score   Error  Units
FunctionalInterfaceTest.parallel_lazy_scala                                    0  thrpt   20  38.613 ± 0.293  ops/s
FunctionalInterfaceTest.parallel_lazy_scala                                    1  thrpt   20  37.650 ± 0.304  ops/s
FunctionalInterfaceTest.parallel_lazy_scala                                    2  thrpt   20  38.142 ± 0.355  ops/s
FunctionalInterfaceTest.parallel_lazy_scala                                    3  thrpt   20  37.753 ± 0.447  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         0  thrpt   20  66.886 ± 5.044  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         1  thrpt   20  59.551 ± 0.432  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         2  thrpt   20  60.388 ± 0.719  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         3  thrpt   20  59.160 ± 0.329  ops/s

Benchmark result is saved to gs-collections/exp-RETU-STATIC-out/gs-collections-RETU-STATIC_FunctionalInterfaceTest_parallel_lazy_scala_retu_trial1.csv
