# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 2 s each
# Measurement: 10 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala
# Parameters: (megamorphicWarmupLevel = 0)

# Run progress: 0.00% complete, ETA 00:16:00
# Fork: 1 of 2
# Warmup Iteration   1: 25.944 ops/s
# Warmup Iteration   2: 36.877 ops/s
# Warmup Iteration   3: 37.954 ops/s
# Warmup Iteration   4: 39.758 ops/s
# Warmup Iteration   5: 40.364 ops/s
# Warmup Iteration   6: 40.024 ops/s
# Warmup Iteration   7: 40.035 ops/s
# Warmup Iteration   8: 39.995 ops/s
# Warmup Iteration   9: 39.771 ops/s
# Warmup Iteration  10: 40.166 ops/s
# Warmup Iteration  11: 39.809 ops/s
# Warmup Iteration  12: 40.311 ops/s
# Warmup Iteration  13: 39.906 ops/s
# Warmup Iteration  14: 40.351 ops/s
# Warmup Iteration  15: 39.716 ops/s
# Warmup Iteration  16: 40.357 ops/s
# Warmup Iteration  17: 39.453 ops/s
# Warmup Iteration  18: 39.480 ops/s
# Warmup Iteration  19: 40.119 ops/s
# Warmup Iteration  20: 40.202 ops/s
# Warmup Iteration  19: 61.864 ops/s
# Warmup Iteration  20: 60.667 ops/s
Iteration   1: 59.970 ops/s
Iteration   2: 60.945 ops/s
Iteration   3: 60.339 ops/s
Iteration   4: 60.391 ops/s
Iteration   5: 61.160 ops/s
Iteration   6: 61.677 ops/s
Iteration   7: 61.222 ops/s
Iteration   8: 60.139 ops/s
Iteration   9: 60.929 ops/s
Iteration  10: 61.021 ops/s


Result "com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded":
  60.278 ±(99.9%) 0.624 ops/s [Average]
  (min, avg, max) = (58.984, 60.278, 61.677), stdev = 0.719
  CI (99.9%): [59.654, 60.902] (assumes normal distribution)


# Run complete. Total time: 00:17:13

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                                               (megamorphicWarmupLevel)   Mode  Cnt   Score   Error  Units
FunctionalInterfaceTest.parallel_lazy_scala                                    0  thrpt   20  39.117 ± 0.750  ops/s
FunctionalInterfaceTest.parallel_lazy_scala                                    1  thrpt   20  38.190 ± 0.304  ops/s
FunctionalInterfaceTest.parallel_lazy_scala                                    2  thrpt   20  38.184 ± 0.395  ops/s
FunctionalInterfaceTest.parallel_lazy_scala                                    3  thrpt   20  38.137 ± 0.335  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         0  thrpt   20  70.406 ± 1.116  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         1  thrpt   20  59.580 ± 0.419  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         2  thrpt   20  60.960 ± 0.339  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         3  thrpt   20  60.278 ± 0.624  ops/s

Benchmark result is saved to gs-collections/exp-RETU-STATIC-out/gs-collections-RETU-STATIC_FunctionalInterfaceTest_parallel_lazy_scala_retu_trial2.csv
