# JMH version: 1.21
# VM version: JDK 1.8.0_181, OpenJDK 64-Bit Server VM, 25.181-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 2 s each
# Measurement: 10 iterations, 2 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala
# Parameters: (megamorphicWarmupLevel = 0)

# Run progress: 0.00% complete, ETA 00:16:00
# Fork: 1 of 2
# Warmup Iteration   1: 24.927 ops/s
# Warmup Iteration   2: 35.124 ops/s
# Warmup Iteration   3: 36.858 ops/s
# Warmup Iteration   4: 38.359 ops/s
# Warmup Iteration   5: 37.554 ops/s
# Warmup Iteration   6: 38.412 ops/s
# Warmup Iteration   7: 38.548 ops/s
# Warmup Iteration   8: 38.229 ops/s
# Warmup Iteration   9: 38.156 ops/s
# Warmup Iteration  10: 38.344 ops/s
# Warmup Iteration  11: 38.280 ops/s
# Warmup Iteration  12: 37.669 ops/s
# Warmup Iteration  13: 38.414 ops/s
# Warmup Iteration  14: 38.146 ops/s
# Warmup Iteration  15: 38.195 ops/s
# Warmup Iteration  16: 38.801 ops/s
# Warmup Iteration  17: 37.799 ops/s
# Warmup Iteration  18: 38.203 ops/s
# Warmup Iteration  19: 38.256 ops/s
# Warmup Iteration  20: 38.081 ops/s
# Warmup Iteration  19: 59.425 ops/s
# Warmup Iteration  20: 59.374 ops/s
Iteration   1: 59.265 ops/s
Iteration   2: 58.642 ops/s
Iteration   3: 59.404 ops/s
Iteration   4: 59.589 ops/s
Iteration   5: 59.300 ops/s
Iteration   6: 59.557 ops/s
Iteration   7: 59.388 ops/s
Iteration   8: 59.961 ops/s
Iteration   9: 59.593 ops/s
Iteration  10: 58.718 ops/s


Result "com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded":
  60.357 ±(99.9%) 0.991 ops/s [Average]
  (min, avg, max) = (58.642, 60.357, 62.267), stdev = 1.141
  CI (99.9%): [59.365, 61.348] (assumes normal distribution)


# Run complete. Total time: 00:17:13

REMEMBER: The numbers below are just data. To gain reusable insights, you need to follow up on
why the numbers are the way they are. Use profilers (see -prof, -lprof), design factorial
experiments, perform baseline and negative tests that provide experimental control, make sure
the benchmarking environment is safe on JVM/OS/HW level, ask for reviews from the domain experts.
Do not assume the numbers tell you what you want them to tell.

Benchmark                                               (megamorphicWarmupLevel)   Mode  Cnt   Score   Error  Units
FunctionalInterfaceTest.parallel_lazy_scala                                    0  thrpt   20  38.265 ± 0.234  ops/s
FunctionalInterfaceTest.parallel_lazy_scala                                    1  thrpt   20  37.838 ± 0.448  ops/s
FunctionalInterfaceTest.parallel_lazy_scala                                    2  thrpt   20  37.978 ± 0.311  ops/s
FunctionalInterfaceTest.parallel_lazy_scala                                    3  thrpt   20  37.264 ± 0.342  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         0  thrpt   20  61.345 ± 0.533  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         1  thrpt   20  60.201 ± 0.722  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         2  thrpt   20  60.158 ± 0.484  ops/s
FunctionalInterfaceTest.parallel_lazy_scala_hand_coded                         3  thrpt   20  60.357 ± 0.991  ops/s

Benchmark result is saved to gs-collections/exp-RETU-STATIC-out/microbenchmarks-original_FunctionalInterfaceTest_parallel_lazy_scala_retu_trial1.csv
